gene_by_taxon	geneID	taxon	term	Estimate	Std.Error	t.value	p.value	fdr
K05895 msi	K05895	msi	MediumUrban	-1.7928426796674437	0.651223548556319	-2.7530372383522543	0.007218164384258146	0.020908089293088378
K05934 msi	K05934	msi	MediumUrban	-1.6178899594290401	0.6886842720268888	-2.3492477251838153	0.021130525806289175	0.04805327788421636
K05966 msi	K05966	msi	MediumUrban	-1.7977616741198468	0.6657709845274956	-2.700270387114777	0.008359538315675997	0.023471769728330837
K05979 msi	K05979	msi	MediumUrban	-1.7773943198338282	0.6297153871315715	-2.8225359522022653	0.005932015210729912	0.01815440644826211
K06001 msi	K06001	msi	MediumUrban	-2.8745930685491974	0.6824257061422007	-4.212316509586764	6.261915658819624e-5	0.001232200097822275
K06016 sutt	K06016	sutt	MediumUrban	1.5112924923602102	0.589056844350175	2.565614009675773	0.01205342835239647	0.030892586552266944
K06034 msi	K06034	msi	MediumUrban	-1.5892624406953688	0.516601779787094	-3.0763781753720405	0.0028188379389098364	0.010807815028251724
K06041 sutt	K06041	sutt	MediumUrban	2.6536796079576166	0.5769966568984215	4.599124754417405	1.4669749809434637e-5	5.726012179715389e-4
K06131 sutt	K06131	sutt	MediumUrban	2.742205327255452	0.6153385948589912	4.456416922595023	2.52614648979919e-5	7.140137704981649e-4
K06153 msi	K06153	msi	MediumUrban	-2.3629474706442233	0.6657382919717298	-3.549363915429645	6.319686703290613e-4	0.004050354146455955
K06153 sutt	K06153	sutt	MediumUrban	2.4065370774479278	0.6182397769563368	3.892562670903476	1.9667438152879476e-4	0.0020591226566185595
K06158 sutt	K06158	sutt	MediumUrban	1.8107860895067633	0.5490896670230643	3.297796695618208	0.0014239759782012915	0.006775083941287887
K06168 sutt	K06168	sutt	MediumUrban	1.4409680308729054	0.5911600575069101	2.4375260347423957	0.016872583610784746	0.04057941573462473
K06173 msi	K06173	msi	MediumUrban	-1.5813901288368601	0.6452643365038406	-2.450763259914718	0.016304938937836886	0.03937328560952295
K06173 sutt	K06173	sutt	MediumUrban	1.811903635985658	0.6316568927146216	2.8684934129330624	0.005200805069641394	0.01651288830528623
K06174 msi	K06174	msi	MediumUrban	-1.7558592574606844	0.7149342646126744	-2.4559730095073085	0.016086256474149956	0.03891969127638864
K06176 msi	K06176	msi	MediumUrban	-3.239258440421655	0.6582221667008907	-4.921223569022765	4.165751013806857e-6	3.378649670046256e-4
K06179 sutt	K06179	sutt	MediumUrban	2.2386384411503366	0.6553105920217676	3.4161487215454245	9.762772924089847e-4	0.0053437154786799826
K06186 sutt	K06186	sutt	MediumUrban	1.993329248504229	0.6159776868573363	3.236041322655726	0.0017280652169404886	0.0077340663186753825
K06187 sutt	K06187	sutt	MediumUrban	2.147470106986374	0.6192787110418594	3.467695673525613	8.26093169201743e-4	0.004818245383038212
K06189 sutt	K06189	sutt	MediumUrban	2.1132819833784735	0.6508167461138273	3.247122935906849	0.0016693681974827084	0.007556502681578733
K06196 msi	K06196	msi	MediumUrban	-1.7995406647165069	0.5634117585793108	-3.194006226022327	0.0019687302858180005	0.008476576510908967
K06217 sutt	K06217	sutt	MediumUrban	1.5899978762643947	0.6596768797297657	2.410267700932207	0.01809739320767327	0.04287551564922394
K06223 sutt	K06223	sutt	MediumUrban	-2.2997176229077896	0.6571085768176775	-3.499752862829963	7.439913253741481e-4	0.004507489429302409
K06281 sutt	K06281	sutt	MediumUrban	1.7655426341878273	0.5868384484118162	3.0085667341088236	0.0034529203611593485	0.012648312892185244
K06861 sutt	K06861	sutt	MediumUrban	2.0277716858523176	0.6806171117539119	2.979313406662469	0.0037652954973592715	0.013242494208585563
K06862 msi	K06862	msi	MediumUrban	-2.5609420917420986	0.6322594553175679	-4.050460724950017	1.1250117146785546e-4	0.0015837598503695913
K06863 mmil	K06863	mmil	MediumUrban	-1.1466706274710023	0.3859804711396583	-2.9707995953404223	0.0038610026037088708	0.013440127484547985
K06863 msi	K06863	msi	MediumUrban	-2.1343111162836443	0.6486130286498478	-3.2905770035585378	0.0014567414930372147	0.00684742010583021
K06865 msi	K06865	msi	MediumUrban	-2.4805756621899904	0.7251692914413665	-3.4206849234604646	9.620925982334376e-4	0.005325485072105031
K06867 sutt	K06867	sutt	MediumUrban	2.7074084181647824	0.6011142188666865	4.50398332494814	2.1097268034401946e-5	6.697679358654804e-4
K06871 msi	K06871	msi	MediumUrban	-2.2576780201107787	0.6597039868224633	-3.4222591726103286	9.572154899669746e-4	0.005325485072105031
K06877 msi	K06877	msi	MediumUrban	-2.741619061839674	0.7022936870143998	-3.9038070717891276	1.8908686858438314e-4	0.002037175719906861
K06885 msi	K06885	msi	MediumUrban	-1.94605056989395	0.6767277419014622	-2.8756772471392384	0.005094301531924159	0.01625942620309842
K06898 msi	K06898	msi	MediumUrban	-2.588450770496876	0.6344764776733804	-4.079663882873486	1.0131475486232506e-4	0.0014954263567595336
K06901 msi	K06901	msi	MediumUrban	-2.1071667398632417	0.6959402931373915	-3.0277981611954865	0.003260828114082555	0.011988651045200955
K06902 sutt	K06902	sutt	MediumUrban	1.9990901545746007	0.679770121605598	2.9408326300850143	0.004216046166557316	0.014293056365952888
K06915 msi	K06915	msi	MediumUrban	-2.7428737123661238	0.6617800418827905	-4.144690892403674	8.011527646550587e-5	0.0013528686047118404
K06920 msi	K06920	msi	MediumUrban	-2.2230537278435194	0.6262371799542769	-3.5498590613956043	6.309356304071167e-4	0.004050354146455955
K06920 sutt	K06920	sutt	MediumUrban	1.2968946437256157	0.4893511305451518	2.650233263548071	0.009591232747426636	0.025807287885708075
K06932 msi	K06932	msi	MediumUrban	-1.9206333242908884	0.6564712210858534	-2.9256931036733254	0.004406658118044252	0.014702116089518753
K06936 msi	K06936	msi	MediumUrban	-3.1830534676404887	0.6286473130573432	-5.0633374254955905	2.3588667866245546e-6	2.1601776226742557e-4
K06937 msi	K06937	msi	MediumUrban	-1.9547129534641365	0.7084891243102999	-2.7589879454635398	0.007098803318367446	0.020736034778922354
K06941 sutt	K06941	sutt	MediumUrban	1.5998720037009793	0.5098734079537748	3.1377827883230656	0.0023397601550369847	0.009480413740715959
K06942 msi	K06942	msi	MediumUrban	-3.044425087359528	0.6675875548872615	-4.5603382883218275	1.702024157738191e-5	6.140181090264597e-4
K06942 sutt	K06942	sutt	MediumUrban	1.6440351863593876	0.6128947427361398	2.682410325498858	0.008781614600553694	0.024397928079251275
K06943 msi	K06943	msi	MediumUrban	-2.446770561919019	0.6406040925877848	-3.819473822021715	2.535645621735636e-4	0.0023593342864460212
K06949 sutt	K06949	sutt	MediumUrban	1.7892222930445723	0.657486472437225	2.7213066246247406	0.007886134847380486	0.022406786481638352
K06950 msi	K06950	msi	MediumUrban	-1.4303702993889258	0.5646110928723997	-2.5333726479089647	0.013132605701586033	0.0331587849156695
K06958 sutt	K06958	sutt	MediumUrban	2.187994267281102	0.6406202940574507	3.415430774793536	9.785402938200735e-4	0.00534381752198531
K06959 mru	K06959	mru	MediumUrban	-2.188090809164404	0.6574337160299298	-3.328230292747551	0.0012933105129113661	0.0063382469667002
K06959 msi	K06959	msi	MediumUrban	-2.36076705107987	0.6986075139355669	-3.3792465783550183	0.0010992141683203933	0.0057395371376553865
K06961 msi	K06961	msi	MediumUrban	-2.5828571848173505	0.5812908445281046	-4.443313031902522	2.6541878155864824e-5	7.263932401047603e-4
K06965 msi	K06965	msi	MediumUrban	-2.9880949806752204	0.6559242618239212	-4.555548795170739	1.7334674310730632e-5	6.160277542365618e-4
K06969 sutt	K06969	sutt	MediumUrban	1.5993498329417302	0.5590973533712208	2.860592745249178	0.0053202973072684154	0.016733986642808583
K06987 msi	K06987	msi	MediumUrban	-1.8676098509886896	0.6066504741463524	-3.0785599460986077	0.0028003585904767926	0.010771653964338036
K06988 msi	K06988	msi	MediumUrban	-1.8798006861993397	0.604745841061501	-3.1084144091007797	0.002558549519718392	0.010102664023962671
K06989 msi	K06989	msi	MediumUrban	-2.2683696035304286	0.6389275276775573	-3.550276839340047	6.300652496358661e-4	0.004050354146455955
K06990 msi	K06990	msi	MediumUrban	-2.8428815622451395	0.6387155711184914	-4.450935112270407	2.5789661597161773e-5	7.140137704981649e-4
K07001 sutt	K07001	sutt	MediumUrban	2.14058195270625	0.6242987027677943	3.42877847289462	9.372653352720617e-4	0.005238565172025303
K07009 msi	K07009	msi	MediumUrban	-2.537902579776601	0.5675831239188802	-4.471420084257687	2.386883213339345e-5	7.016257939458002e-4
K07013 msi	K07013	msi	MediumUrban	-1.6431644413811277	0.6149071549670836	-2.6722155175915745	0.009031141815356015	0.024830425707116247
K07019 sutt	K07019	sutt	MediumUrban	1.582702417956463	0.6062212165313934	2.6107671173440403	0.010676443619181105	0.02808907431742565
K07025 msi	K07025	msi	MediumUrban	-2.353900174942637	0.6016547602790568	-3.912376881803215	1.8349295872892437e-4	0.0020041134620805913
K07025 sutt	K07025	sutt	MediumUrban	1.4146773466572946	0.5068952266868346	2.7908673670176376	0.0064895175370896785	0.0192422680645212
K07033 msi	K07033	msi	MediumUrban	-2.626585389890951	0.6796157924963421	-3.864809233233185	2.1666778104892714e-4	0.0021905409771826104
K07041 msi	K07041	msi	MediumUrban	-2.6607886286831204	0.7106377601065177	-3.7442263527965274	3.2837058008264026e-4	0.0026867709662431833
K07051 msi	K07051	msi	MediumUrban	-1.670161304776849	0.6426251156518544	-2.5989667445267854	0.011021853030195341	0.028680909360541098
K07052 msi	K07052	msi	MediumUrban	-3.072203152559263	0.6088962816655702	-5.045527859285956	2.5341934728091535e-6	2.2347832069476278e-4
K07053 sutt	K07053	sutt	MediumUrban	2.3721419057389705	0.548573421758012	4.324201304060581	4.1450377336004325e-5	9.48974504202176e-4
K07056 sutt	K07056	sutt	MediumUrban	1.9781176647492857	0.6270199512382999	3.154792221272556	0.0022211477148877698	0.009150772881601075
K07058 sutt	K07058	sutt	MediumUrban	2.4209356119488468	0.6227906253074679	3.8872383648254916	2.003678669300333e-4	0.0020795975614981664
K07068 msi	K07068	msi	MediumUrban	-1.6282086692198072	0.5862513425084439	-2.777321860369737	0.006742304537460608	0.019843544009510147
K07079 msi	K07079	msi	MediumUrban	-3.1022127025099087	0.6937483757305181	-4.471668419033449	2.3846418333895284e-5	7.016257939458002e-4
K07088 msi	K07088	msi	MediumUrban	-2.198951893136755	0.6282144158019823	-3.5003206513966405	7.426091580666896e-4	0.004507489429302409
K07091 sutt	K07091	sutt	MediumUrban	2.5614017010992964	0.6059626978173478	4.2269956720526825	5.934030542507235e-5	0.0011873047665302292
K07098 msi	K07098	msi	MediumUrban	-2.4137914614555127	0.6893566644149896	-3.5015132021737028	7.397140299088642e-4	0.0045044989903145925
K07098 sutt	K07098	sutt	MediumUrban	1.4786800651085141	0.6178687361075886	2.39319450669055	0.018904332926709743	0.044042286397745496
K07101 sutt	K07101	sutt	MediumUrban	2.0719244478009795	0.6522095775454877	3.17677709609604	0.002076140673894997	0.008733729583999978
K07103 msi	K07103	msi	MediumUrban	-1.6330224621431335	0.5288475552197388	-3.0878888368210466	0.0027226067781476043	0.010557861138060988
K07105 msi	K07105	msi	MediumUrban	-2.523234847264646	0.616792048919416	-4.090900412359737	9.730187308263208e-5	0.001483264132560922
K07107 msi	K07107	msi	MediumUrban	-1.6568721283363823	0.4977478748585918	-3.3287377245098098	0.0012912304924794877	0.0063382469667002
K07107 sutt	K07107	sutt	MediumUrban	1.7220334612830792	0.5665994060310948	3.039243322448126	0.0031512609485172868	0.011710719610905192
K07123 msi	K07123	msi	MediumUrban	-1.813790461013755	0.6684641990678092	-2.7133696367630953	0.00806180288834999	0.022824200567373755
K07133 mol	K07133	mol	MediumUrban	-0.7117913423431919	0.24109563555800673	-2.9523194839084406	0.004076532473080797	0.013925715664857069
K07133 mru	K07133	mru	MediumUrban	-1.8701520682160755	0.6898124100268219	-2.7111023823757514	0.008112634286492958	0.02291362068343978
K07133 msi	K07133	msi	MediumUrban	-0.9005093173220667	0.34451308119067137	-2.6138610302105723	0.01058751715363481	0.02797877729501052
K07134 msi	K07134	msi	MediumUrban	-1.460659943662844	0.6036814457672112	-2.4195872738916293	0.01766999417675138	0.042072256134845026
K07135 msi	K07135	msi	MediumUrban	-2.5997127370828426	0.5970482457508471	-4.354275815371414	3.70612659202403e-5	8.995685188133225e-4
K07159 msi	K07159	msi	MediumUrban	-2.808568451347184	0.6037006434906169	-4.652253532658088	1.1954986211993336e-5	5.24201352067933e-4
K07161 mmil	K07161	mmil	MediumUrban	-0.7904082236612934	0.3364493902274682	-2.349263356152646	0.021129694324032312	0.04805327788421636
K07161 msi	K07161	msi	MediumUrban	-1.9373529019039333	0.6833715070315715	-2.8349922142926403	0.005725033583473524	0.017702993457468133
K07175 sutt	K07175	sutt	MediumUrban	1.715378396986706	0.6589835986965183	2.6030669054279287	0.010900707793221885	0.028396701592627253
K07178 msi	K07178	msi	MediumUrban	-2.0806291359282794	0.619486903742146	-3.358632964409392	0.0011740860092635868	0.006077171278383913
K07244 msi	K07244	msi	MediumUrban	-2.0653323257084732	0.6568839392786503	-3.1441358240186155	0.0022947840676686517	0.009324028780066653
K07254 msi	K07254	msi	MediumUrban	-1.6676387499081444	0.6246924112700667	-2.669535790450305	0.009097791298896526	0.024898667911117965
K07262 sutt	K07262	sutt	MediumUrban	1.8780394666404832	0.6410527015840465	2.9296178956891255	0.004356494702903881	0.01462827819647982
K07263 sutt	K07263	sutt	MediumUrban	2.1080727378538993	0.584962435375076	3.603774550928574	5.275347924896944e-4	0.003630019206259168
K07271 mol	K07271	mol	MediumUrban	0.9013537758413976	0.37080492946834676	2.430803110233033	0.017167584862901184	0.04112275609513855
K07277 sutt	K07277	sutt	MediumUrban	1.9690648601575458	0.5903944863090579	3.3351681050875968	0.0012651423893203476	0.006288734924784442
K07278 sutt	K07278	sutt	MediumUrban	1.4639252054556129	0.5940901459373653	2.464146586955768	0.01574845003922576	0.03837979482435674
K07287 sutt	K07287	sutt	MediumUrban	2.597710820299158	0.6466734653711835	4.017036355138061	1.267599596011666e-4	0.0016674887503335782
K07316 meb	K07316	meb	MediumUrban	-1.8594731934346855	0.6641955758737255	-2.7995868400487542	0.006331415726613394	0.019079700294642617
K07320 sutt	K07320	sutt	MediumUrban	1.8558534868651526	0.6957274678304985	2.667500670416678	0.009148706496673107	0.0249740454949608
K07332 msi	K07332	msi	MediumUrban	-2.55939039880703	0.6844690866420329	-3.7392344647195923	3.3401383197949233e-4	0.0027108567406696586
K07388 msi	K07388	msi	MediumUrban	-2.077775600446595	0.6805001304339213	-3.0533066894810146	0.0030213066874834574	0.011397366777670696
K07442 msi	K07442	msi	MediumUrban	-2.427316968965427	0.6085706773802227	-3.9885539333156004	1.4026390887336877e-4	0.0017859270964036954
K07444 sutt	K07444	sutt	MediumUrban	2.3138561963110345	0.6343383199229493	3.6476689546235987	4.5543729782544106e-4	0.0032960371006759124
K07446 msi	K07446	msi	MediumUrban	-1.5332283322322364	0.6364601582992206	-2.4089934181102595	0.018156542747512768	0.042930216764476566
K07456 msi	K07456	msi	MediumUrban	-2.464207893482291	0.6771016968830575	-3.639346799492492	4.68344871507884e-4	0.003347572280887746
K07457 msi	K07457	msi	MediumUrban	-1.6570612417882657	0.5281742154054228	-3.1373383884639603	0.002342936809945947	0.009480413740715959
K07462 sutt	K07462	sutt	MediumUrban	1.6884084587299188	0.6337818367919961	2.6640215303046713	0.009236348397519205	0.025121410888421906
K07463 msi	K07463	msi	MediumUrban	-2.464082834192609	0.7722663994321548	-3.1907161000458415	0.0019888320434103364	0.008496203973469216
K07466 msi	K07466	msi	MediumUrban	-3.13258585090314	0.7076581200432468	-4.4266938542465954	2.8256337036794932e-5	7.559363874675138e-4
K07478 sutt	K07478	sutt	MediumUrban	1.4359667937169855	0.6016984387760573	2.3865223859279943	0.019228283470058123	0.044709514592000385
K07496 mmil	K07496	mmil	MediumUrban	-1.1891100494303604	0.429045157609302	-2.7715265592466847	0.006853182530574257	0.020095354193715893
K07502 msi	K07502	msi	MediumUrban	-1.8625429216952585	0.6304556235904768	-2.95428076458099	0.004053142276250014	0.013905665359872168
K07503 msi	K07503	msi	MediumUrban	-2.0479482967071982	0.6849194564821292	-2.9900571188703458	0.0036476528668556046	0.013080459758608094
K07552 sutt	K07552	sutt	MediumUrban	2.168591834112319	0.5822295186859795	3.7246339536452298	3.5105431405403593e-4	0.002777730043368923
K07557 msi	K07557	msi	MediumUrban	-3.056941901725338	0.6383822531810486	-4.788575945669926	7.03255940218804e-6	4.52554700989452e-4
K07558 msi	K07558	msi	MediumUrban	-1.7478467741022372	0.6893603500788168	-2.535461713024836	0.013060130648760227	0.03301079731921242
K07561 msi	K07561	msi	MediumUrban	-2.344322337294062	0.6887504754236098	-3.4037324414944434	0.001016117561333031	0.0054985816216680606
K07562 msi	K07562	msi	MediumUrban	-1.7196963303203254	0.7067068844519585	-2.4333940536802983	0.017053353483124683	0.04089026650888205
K07566 msi	K07566	msi	MediumUrban	-1.8113053478115713	0.6124922122732823	-2.957270821597649	0.004017721380762594	0.013843986407519156
K07566 sutt	K07566	sutt	MediumUrban	1.857288444133026	0.645281377611002	2.8782613423762307	0.005056484374594463	0.01620594038368611
K07568 sutt	K07568	sutt	MediumUrban	2.2965824211517014	0.620480115714089	3.701298982818562	3.8001812324860976e-4	0.0029078425001918666
K07572 msi	K07572	msi	MediumUrban	-1.695630500163989	0.6394850812211981	-2.651555993966136	0.009556659313642902	0.02576942902127265
K07573 msi	K07573	msi	MediumUrban	-1.6568100454494523	0.5397093709032448	-3.0698189336172805	0.002875078625683832	0.01097045225601475
K07579 msi	K07579	msi	MediumUrban	-1.89410792512536	0.5988140615891783	-3.1630986087711976	0.0021652847298791263	0.008981782128644946
K07583 msi	K07583	msi	MediumUrban	-2.2996023988757357	0.6550191598450458	-3.5107406620284816	7.176706536113946e-4	0.0044154362435367715
K07585 msi	K07585	msi	MediumUrban	-2.1679765695133195	0.6216877028436654	-3.487243771425372	7.75066079566822e-4	0.004636764661931164
K07646 sutt	K07646	sutt	MediumUrban	2.6291954497685177	0.6472674130638705	4.061992611868251	1.0794900416996249e-4	0.0015483528851125343
K07657 sutt	K07657	sutt	MediumUrban	2.8534815997884877	0.5992205593509581	4.76198881239859	7.804076649147943e-6	4.7507221441514714e-4
K07659 sutt	K07659	sutt	MediumUrban	2.5547376014968872	0.6485618608196229	3.939080843064571	1.6705944863376604e-4	0.0019153645495807877
K07666 sutt	K07666	sutt	MediumUrban	2.114849998050571	0.5552631824420915	3.8087344252671196	2.6314516930062945e-4	0.002390682641627269
K07673 sutt	K07673	sutt	MediumUrban	2.060168157853493	0.6112208362729492	3.370579069941091	0.0011301313568722452	0.0058880585573584596
K07684 sutt	K07684	sutt	MediumUrban	2.768425772469742	0.6748173596289296	4.102481557368429	9.332590680682964e-5	0.001461901211230667
K07712 sutt	K07712	sutt	MediumUrban	1.6367770848138852	0.6240854472268653	2.6226810640865494	0.01033767604614768	0.027379317759596917
K07721 msi	K07721	msi	MediumUrban	-2.0542354161892913	0.5960786972285447	-3.4462486677353437	8.857188680574164e-4	0.0050473657442063665
K07728 msi	K07728	msi	MediumUrban	-1.8037600359011057	0.6583803957234293	-2.7396928092294295	0.0074925226495538115	0.02149361015492485
K07730 msi	K07730	msi	MediumUrban	-2.225066400766948	0.5846213081540825	-3.805996069134912	2.656427556045727e-4	0.002390682641627269
K07739 msi	K07739	msi	MediumUrban	-2.328275833589947	0.6982703943580508	-3.3343470558141424	0.0012684455976223479	0.006292018683205854
K07744 msi	K07744	msi	MediumUrban	-1.6104742177056164	0.6363528542446572	-2.530788079228825	0.013222771825961745	0.03333883760302693
K07791 sutt	K07791	sutt	MediumUrban	2.044164436921684	0.6627745991404246	3.0842528358401666	0.002752669291126783	0.010657082247435562
K07812 sutt	K07812	sutt	MediumUrban	1.7033966179263327	0.5704301488742913	2.9861616208187467	0.003689909471460967	0.013149801326145434
K07862 sutt	K07862	sutt	MediumUrban	1.9981431808741792	0.6302628111431603	3.170333304689166	0.0021176999636338466	0.008851969265630097
K07991 msi	K07991	msi	MediumUrban	-1.5471843447921656	0.5830412444384059	-2.6536447627859276	0.00950229346863935	0.025680999714903847
K08094 msi	K08094	msi	MediumUrban	-2.2045559467517672	0.5765869707810373	-3.823457792959671	2.500958443383985e-4	0.0023593342864460212
K08096 msi	K08096	msi	MediumUrban	-1.5448816917053603	0.6519549900031597	-2.3696140307137967	0.020071445905087266	0.04617358319845866
K08151 sutt	K08151	sutt	MediumUrban	1.725390059688895	0.6554335175570464	2.632440992825369	0.010067444017380937	0.026812734010496653
K08218 sutt	K08218	sutt	MediumUrban	2.629094298228614	0.6392974010886259	4.112474559964842	9.002107122973436e-5	0.0014482443959324158
K08300 sutt	K08300	sutt	MediumUrban	1.7557051521574	0.5850636387654211	3.0008789400452605	0.0035326013437614796	0.01284141038091005
K08301 sutt	K08301	sutt	MediumUrban	1.9147205032815289	0.6086245542759854	3.145979717429022	0.002281881968173649	0.009303357818872359
K08303 mru	K08303	mru	MediumUrban	-1.0641908518925205	0.3802312006168425	-2.798799388808972	0.006345547557298146	0.019079700294642617
K08303 msi	K08303	msi	MediumUrban	-2.8032312767135914	0.681019511178736	-4.116227553982478	8.880919607192575e-5	0.0014447035310162371
K08305 sutt	K08305	sutt	MediumUrban	2.419236575876424	0.5992992826960147	4.036775357035667	1.1814265814148357e-4	0.0016166532703153584
K08483 sutt	K08483	sutt	MediumUrban	2.2604420074820974	0.6713300758438878	3.367109695838719	0.0011427344637171542	0.005940722179280664
K08681 msi	K08681	msi	MediumUrban	-1.7289010795278552	0.5888682517833151	-2.935972646329787	0.004276389386323431	0.014401814892271695
K08963 msi	K08963	msi	MediumUrban	-3.2480361146808265	0.6321751292062839	-5.137873928635629	1.745157398010953e-6	2.0864070173848718e-4
K08963 sutt	K08963	sutt	MediumUrban	1.5087840488762811	0.6317637863706546	2.3882091399127465	0.019145923727070597	0.044561529222047994
K08971 msi	K08971	msi	MediumUrban	-2.1816229195738015	0.6872937346025393	-3.1742220389007767	0.002092527610834766	0.008771669439080242
K08974 msi	K08974	msi	MediumUrban	-1.8083421722682536	0.6181251005453481	-2.9255278109120995	0.004408782397276938	0.014702116089518753
K08979 msi	K08979	msi	MediumUrban	-3.085004934929919	0.6799487503830254	-4.537113912176601	1.8598329651112103e-5	6.326088985613988e-4
K08998 sutt	K08998	sutt	MediumUrban	1.775836084424046	0.5974046961446039	2.972584741774776	0.003840750644188633	0.01340799303259322
K09003 msi	K09003	msi	MediumUrban	-2.7587110741273104	0.659360025982194	-4.183922235834493	6.94635973518724e-5	0.001290298067515118
K09007 sutt	K09007	sutt	MediumUrban	2.36471109991351	0.6406122462402838	3.6913298392153173	3.930727812167053e-4	0.002974893412572332
K09011 msi	K09011	msi	MediumUrban	-2.277710879616802	0.703127115906719	-3.2394012804919	0.0017100672674499526	0.00768239653546856
K09121 msi	K09121	msi	MediumUrban	-2.6240710867654964	0.6619631845800559	-3.964074057124772	1.5296233789743993e-4	0.0018394107400697198
K09121 sutt	K09121	sutt	MediumUrban	2.8545139176019547	0.6158451830909608	4.635116090824958	1.2772464218071443e-5	5.323496581131001e-4
K09125 msi	K09125	msi	MediumUrban	-2.6512607148841147	0.6736830812180197	-3.9354717207542644	1.691951550653141e-4	0.0019230866871108511
K09136 msi	K09136	msi	MediumUrban	-2.436263282027183	0.7031175366255155	-3.4649445578040687	8.335240830029969e-4	0.0048327222202048485
K09141 msi	K09141	msi	MediumUrban	-2.8728974620969936	0.6061365457846102	-4.739686927106807	8.514216039454059e-6	4.7507221441514714e-4
K09154 msi	K09154	msi	MediumUrban	-1.9548790964589713	0.5621434725335999	-3.4775447763331027	7.999997379268532e-4	0.004714849940603558
K09482 msi	K09482	msi	MediumUrban	-2.4162616529011554	0.6912226071072172	-3.495634587261645	7.540894512236469e-4	0.004545536666743046
K09575 sutt	K09575	sutt	MediumUrban	2.0079509747831383	0.6054770128903453	3.316312480960838	0.001343077364509576	0.0065129678307480655
K09690 msi	K09690	msi	MediumUrban	-1.8796227551024487	0.7110730933855699	-2.643360819846474	0.009772697517781793	0.02611536788982991
K09717 msi	K09717	msi	MediumUrban	-2.533425620850761	0.6778194188429153	-3.7376114499279085	3.358684328003147e-4	0.0027108567406696586
K09720 msi	K09720	msi	MediumUrban	-1.7597758657561393	0.7124564653981658	-2.470011784892239	0.015509974613669993	0.037876153389895646
K09722 msi	K09722	msi	MediumUrban	-2.3411748343717487	0.6321821024777615	-3.7033234968149147	3.7741787042857395e-4	0.0029078425001918666
K09724 msi	K09724	msi	MediumUrban	-2.246491872936546	0.6710367375288182	-3.347792672588315	0.0012153584898740783	0.006148306701480873
K09726 msi	K09726	msi	MediumUrban	-2.2705182340317327	0.6610971778897542	-3.434469711819536	9.201702901016419e-4	0.005172503584185869
K09729 msi	K09729	msi	MediumUrban	-1.743632093312017	0.630895567689733	-2.7637412316859304	0.007004759057182339	0.020514552663162544
K09730 msi	K09730	msi	MediumUrban	-1.9928365993273818	0.5653739804930055	-3.524811307357354	6.852493920663843e-4	0.0042936284276580555
K09733 msi	K09733	msi	MediumUrban	-1.855256312365407	0.6258475340897669	-2.9643902249510226	0.003934531320478854	0.013596689512424022
K09739 msi	K09739	msi	MediumUrban	-1.3582523050923547	0.5306965502588971	-2.5593765484809343	0.01225574777250649	0.03124297156995498
K09748 sutt	K09748	sutt	MediumUrban	1.7133903454512716	0.6579288663687896	2.604218226368051	0.010866907575215192	0.028339657104695916
K09759 msi	K09759	msi	MediumUrban	-2.773490155321238	0.6757002626358466	-4.104616068228388	9.261034401074325e-5	0.001461901211230667
K09760 sutt	K09760	sutt	MediumUrban	2.7154363881558745	0.5743926752885183	4.72749132253803	8.928730210671641e-6	4.7507221441514714e-4
K09808 sutt	K09808	sutt	MediumUrban	1.8499381091527045	0.6465739454527103	2.8611392744219493	0.0053119508755109564	0.016729834701840723
K09812 sutt	K09812	sutt	MediumUrban	1.9920866954377858	0.6795578424610815	2.931445376633812	0.004333317579749603	0.01457292253867769
K09889 sutt	K09889	sutt	MediumUrban	1.8799489594245589	0.6523946736674587	2.881612979542525	0.005007819285816633	0.016133552528789126
K09903 msi	K09903	msi	MediumUrban	-1.581639903973808	0.6269429786740829	-2.5227811105226934	0.013505651930281842	0.03384942868000112
K09903 sutt	K09903	sutt	MediumUrban	2.6714271665404907	0.6337785305945903	4.215079933418138	6.198884928184058e-5	0.00122996208450052
K09935 mru	K09935	mru	MediumUrban	-1.6678244371265636	0.5677826017490628	-2.937434912568306	0.0042581500801562935	0.014360701615937867
K09969 sutt	K09969	sutt	MediumUrban	1.8859853164476348	0.658977461458591	2.8619875894892752	0.005299019493645611	0.016729834701840723
K09970 sutt	K09970	sutt	MediumUrban	1.866690700149676	0.6794156452993712	2.7474944285793645	0.007330989679681368	0.021132065892640845
K10001 sutt	K10001	sutt	MediumUrban	2.140242473530383	0.6590196993457855	3.2476153226603395	0.0016668039433455509	0.007556502681578733
K10002 sutt	K10002	sutt	MediumUrban	2.0146675785284343	0.6406472107952398	3.144737922182809	0.002290563605442018	0.009322789648816145
K10003 sutt	K10003	sutt	MediumUrban	1.5392526387261352	0.6559787197647424	2.346497824316872	0.021277257762955346	0.04834079268472966
K10004 sutt	K10004	sutt	MediumUrban	2.1878989444085293	0.6635146854381159	3.2974386135310163	0.0014255846512327727	0.006775083941287887
K10036 sutt	K10036	sutt	MediumUrban	1.597152483265418	0.604766482559923	2.640940808268363	0.009837334793842599	0.02625862572212918
K10037 sutt	K10037	sutt	MediumUrban	1.6789585282114208	0.5732846993725443	2.9286644664492667	0.0043686319643413095	0.014629694384102191
K10725 msi	K10725	msi	MediumUrban	-2.5371755333505908	0.7322945607722859	-3.464692583097787	8.34207825495251e-4	0.0048327222202048485
